00VS               20080711                                                                                   
0601VSB0d       20080101000420100000010000 0000000000000518   
0601VSB0d       20080101000430100000010000 0000000000000537   
0601VSB0d       20080101000440100000010000 0000000000000556   
0601VSB0d       20080101000450100000010000 0000000000000569   
0601VSB0d       20080101000460100000010000 0000000000000585   
0601VSB0d       20080101000470100000010000 0000000000000598   
0601VSB0d       20080101000480100000010000 0000000000000614   
0601VSB0d       20080101000490100000010000 0000000000000627   
0601VSB0d       20080101000500100000010000 0000000000000641   
0601VSB0d       20080101000510100000010000 0000000000000652   
0601VSB0d       20080101000520100000010000 0000000000000663   
0601VSB0d       20080101000530100000010000 0000000000000677   
0601VSB0d       20080101000540100000010000 0000000000000688   
0601VSB0d       20080101000550100000010000 0000000000000699   
0601VSB0d       20080101000560100000010000 0000000000000711   
0601VSB0d       20080101000570100000010000 0000000000000724   
0601VSB0d       20080101000580100000010000 0000000000000737   
0601VSB0d       20080101000590100000010000 0000000000000748   
0601VSB0d       20080101000600100000010000 0000000000000760   
0601VSB0d       20080101000610100000010000 0000000000000771   
0601VSB0d       20080101000620100000010000 0000000000000782   
0601VSB0d       20080101000630100000010000 0000000000000795   
0601VSB0d       20080101000640100000010000 0000000000000809   
0601VSB0d       20080101000650100000010000 0000000000000820   
0601VSB0d       20080101000660100000010000 0000000000000831   
0601VSB0d       20080101000670100000010000 0000000000000841   
0601VSB0d       20080101000680100000010000 0000000000000852   
0601VSB0d       20080101000690100000010000 0000000000000863   
0601VSB0d       20080101000700100000010000 0000000000000874   
0601VSB0d       20080101000710100000010000 0000000000000884   
0601VSB0d       20080101000720100000010000 0000000000000894   
0601VSB0d       20080101000730100000010000 0000000000000904   
0601VSB0d       20080101000740100000010000 0000000000000915   
0601VSB0d       20080101000750100000010000 0000000000000925   
0601VSB0d       20080101000760100000010000 0000000000000937   
0601VSB0d       20080101000770100000010000 0000000000000946   
0601VSB0d       20080101000780100000010000 0000000000000956   
0601VSB0d       20080101000790100000010000 0000000000000966   
0601VSB0d       20080101000800100000010000 0000000000000976   
0601VSB0d       20080101000810100000010000 0000000000000986   
0601VSB0d       20080101000820100000010000 0000000000000995   
0601VSB0d       20080101000830100000010000 0000000000001005   
0601VSB0d       20080101000840100000010000 0000000000001014   
0601VSB0d       20080101000850100000010000 0000000000001023   
0601VSB0d       20080101000860100000010000 0000000000001032   
0601VSB0d       20080101000870100000010000 0000000000001043   
0601VSB0d       20080101000880100000010000 0000000000001052   
0601VSB0d       20080101000890100000010000 0000000000001061   
0601VSB0d       20080101000900100000010000 0000000000001070   
0601VSB0d       20080101000910100000010000 0000000000001079   
0601VSB0d       20080101000920100000010000 0000000000001088   
0601VSB0d       20080101000930100000010000 0000000000001098   
0601VSB0d       20080101000940100000010000 0000000000001107   
0601VSB0d       20080101000950100000010000 0000000000001117   
0601VSB0d       20080101000960100000010000 0000000000001127   
0601VSB0d       20080101000970100000010000 0000000000001136   
0601VSB0d       20080101000980100000010000 0000000000001146   
0601VSB0d       20080101000990100000010000 0000000000001157   
0601VSB0d       20080101001000100000010000 0000000000001166   
0601VSB0d       20080101001010100000010000 0000000000001175   
0601VSB0d       20080101001020100000010000 0000000000001185   
0601VSB0d       20080101001030100000010000 0000000000001194   
0601VSB0d       20080101001040100000010000 0000000000001203   
0601VSB0d       20080101001050100000010000 0000000000001213   
0601VSB0d       20080101001060100000010000 0000000000001225   
0601VSB0d       20080101001070100000010000 0000000000001237   
0601VSB0d       20080101001080100000010000 0000000000001247   
0601VSB0d       20080101001090100000010000 0000000000001258   
0601VSB0d       20080101001100100000010000 0000000000001270   
0601VSB0d       20080101001110100000010000 0000000000001281   
0601VSB0d       20080101001120100000010000 0000000000001290   
0601VSB0d       20080101001130100000010000 0000000000001301   
0601VSB0d       20080101001140100000010000 0000000000001311   
0601VSB0d       20080101001150100000010000 0000000000001323   
0601VSB0d       20080101001160100000010000 0000000000001332   
0601VSB0d       20080101001170100000010000 0000000000001344   
0601VSB0d       20080101001180100000010000 0000000000001354   
0601VSB0d       20080101001190100000010000 0000000000001364   
0601VSB0d       20080101001200100000010000 0000000000001380   
0601VSB0d       20080101001210100000010000 0000000000001397   
0601VSB0d       20080101001220100000010000 0000000000001416   
0601VSB0d       20080101001230100000010000 0000000000001432   
0601VSB0d       20080101001240100000010000 0000000000001451   
0601VSB0d       20080101001250100000010000 0000000000001470   
0601VSB0d       20080101001260100000010000 0000000000001488   
0601VSB0d       20080101001270100000010000 0000000000001505   
0601VSB0d       20080101001280100000010000 0000000000001523   
0601VSB0d       20080101001290100000010000 0000000000001540   
0601VSB0d       20080101001300100000010000 0000000000001558   
0601VSB0d       20080101001310100000010000 0000000000001574   
0601VSB0d       20080101001320100000010000 0000000000001592   
0601VSB0d       20080101001330100000010000 0000000000001609   
0601VSB0d       20080101001340100000010000 0000000000001625   
0601VSB0d       20080101001350100000010000 0000000000001643   
0601VSB0d       20080101001360100000010000 0000000000001660   
0601VSB0d       20080101001370100000010000 0000000000001677   
0601VSB0d       20080101001380100000010000 0000000000001693   
0601VSB0d       20080101001390100000010000 0000000000001710   
0601VSB0d       20080101001400100000010000 0000000000001728   
0601VSB0d       20080101001410100000010000 0000000000001746   
0601VSB0d       20080101001420100000010000 0000000000001762   
0601VSB0d       20080101001430100000010000 0000000000001781   
0601VSB0d       20080101001440100000010000 0000000000001797   
0601VSB0d       20080101001450100000010000 0000000000001810   
0601VSB0d       20080101001460100000010000 0000000000001822   
0601VSB0d       20080101001470100000010000 0000000000001835   
0601VSB0d       20080101001480100000010000 0000000000001847   
0601VSB0d       20080101001490100000010000 0000000000001859   
0601VSB0d       20080101001500100000010000 0000000000001871   
0601VSB0d       20080101001510100000010000 0000000000001883   
0601VSB0d       20080101001520100000010000 0000000000001896   
0601VSB0d       20080101001530100000010000 0000000000001907   
0601VSB0d       20080101001540100000010000 0000000000001919   
0601VSB0d       20080101001550100000010000 0000000000001930   
0601VSB0d       20080101001560100000010000 0000000000001942   
0601VSB0d       20080101001570100000010000 0000000000001953   
0601VSB0d       20080101001580100000010000 0000000000001965   
0601VSB0d       20080101001590100000010000 0000000000001976   
0601VSB0d       20080101001600100000010000 0000000000001987   
0601VSB0d       20080101001610100000010000 0000000000001997   
0601VSB0d       20080101001620100000010000 0000000000002008   
0601VSB0d       20080101001630100000010000 0000000000002018   
0601VSB0d       20080101001640100000010000 0000000000002028   
0601VSB0d       20080101001650100000010000 0000000000002037   
0601VSB0d       20080101001660100000010000 0000000000002047   
0601VSB0d       20080101001670100000010000 0000000000002058   
0601VSB0d       20080101001680100000010000 0000000000002066   
0601VSB0d       20080101001690100000010000 0000000000002077   
0601VSB0d       20080101001700100000010000 0000000000002086   
0601VSB0d       20080101001710100000010000 0000000000002096   
0601VSB0d       20080101001720100000010000 0000000000002104   
0601VSB0d       20080101001730100000010000 0000000000002114   
0601VSB0d       20080101001740100000010000 0000000000002123   
0601VSB0d       20080101001750100000010000 0000000000002133   
0601VSB0d       20080101001760100000010000 0000000000002141   
0601VSB0d       20080101001770100000010000 0000000000002150   
0601VSB0d       20080101001780100000010000 0000000000002158   
0601VSB0d       20080101001790100000010000 0000000000002167   
0601VSB0d       20080101001800100000010000 0000000000002174   
0601VSB0d       20080101001810100000010000 0000000000002182   
0601VSB0d       20080101001820100000010000 0000000000002190   
0601VSB0d       20080101001830100000010000 0000000000002197   
0601VSB0d       20080101001840100000010000 0000000000002205   
0601VSB0d       20080101001850100000010000 0000000000002212   
0601VSB0d       20080101001860100000010000 0000000000002220   
0601VSB0d       20080101001870100000010000 0000000000002227   
0601VSB0d       20080101001880100000010000 0000000000002235   
0601VSB0d       20080101001890100000010000 0000000000002242   
0601VSB0d       20080101001900100000010000 0000000000002250   
0601VSB0d       20080101001910100000010000 0000000000002256   
0601VSB0d       20080101001920100000010000 0000000000002264   
0601VSB0d       20080101001930100000010000 0000000000002271   
0601VSB0d       20080101001940100000010000 0000000000002278   
0601VSB0d       20080101001950100000010000 0000000000002284   
0601VSB0d       20080101001960100000010000 0000000000002291   
0601VSB0d       20080101001970100000010000 0000000000002298   
0601VSB0d       20080101001980100000010000 0000000000002304   
0601VSB0d       20080101001990100000010000 0000000000002312   
0601VSB0d       20080101002000100000010000 0000000000002318   
0601VSB0d       20080101002010100000010000 0000000000002325   
0601VSB0d       20080101002020100000010000 0000000000002331   
0601VSB0d       20080101002030100000010000 0000000000002338   
0601VSB0d       20080101002040100000010000 0000000000002344   
0601VSB0d       20080101002050100000010000 0000000000002351   
0601VSB0d       20080101002060100000010000 0000000000002357   
0601VSB0d       20080101002070100000010000 0000000000002363   
0601VSB0d       20080101002080100000010000 0000000000002370   
0601VSB0d       20080101002090100000010000 0000000000002376   
0601VSB0d       20080101002100100000010000 0000000000002382   
0601VSB0d       20080101002110100000010000 0000000000002388   
0601VSB0d       20080101002120100000010000 0000000000002394   
0601VSB0d       20080101002130100000010000 0000000000002399   
0601VSB0d       20080101002140100000010000 0000000000002406   
0601VSB0d       20080101002150100000010000 0000000000002411   
0601VSB0d       20080101002160100000010000 0000000000002418   
0601VSB0d       20080101002170100000010000 0000000000002423   
0601VSB0d       20080101002180100000010000 0000000000002429   
0601VSB0d       20080101002190100000010000 0000000000002435   
