00VS               20081217                                                                                   
0601VSC4d       20090101003800100000010000m0400000000002477   
0601VSC4d       20090101003810100000010000m0400000000002479   
0601VSC4d       20090101003820100000010000m0400000000002481   
0601VSC4d       20090101003830100000010000m0400000000002484   
0601VSC4d       20090101003840100000010000m0400000000002486   
0601VSC4d       20090101003850100000010000m0400000000002489   
0601VSC4d       20090101003860100000010000m0400000000002491   
0601VSC4d       20090101003870100000010000m0400000000002493   
0601VSC4d       20090101003880100000010000m0400000000002496   
0601VSC4d       20090101003890100000010000m0400000000002498   
0601VSC4d       20090101003900100000010000m0400000000002500   
0601VSC4d       20090101003910100000010000m0400000000002503   
0601VSC4d       20090101003920100000010000m0400000000002505   
0601VSC4d       20090101003930100000010000m0400000000002508   
0601VSC4d       20090101003940100000010000m0400000000002510   
0601VSC4d       20090101003950100000010000m0400000000002512   
0601VSC4d       20090101003960100000010000m0400000000002515   
0601VSC4d       20090101003970100000010000m0400000000002517   
0601VSC4d       20090101003980100000010000m0400000000002519   
0601VSC4d       20090101003990100000010000m0400000000002522   
0601VSC4d       20090101004000100000010000m0400000000002524   
0601VSC4d       20090101004010100000010000m0400000000002526   
0601VSC4d       20090101004020100000010000m0400000000002528   
0601VSC4d       20090101004030100000010000m0400000000002531   
0601VSC4d       20090101004040100000010000m0400000000002533   
0601VSC4d       20090101004050100000010000m0400000000002535   
0601VSC4d       20090101004060100000010000m0400000000002537   
0601VSC4d       20090101004070100000010000m0400000000002540   
0601VSC4d       20090101004080100000010000m0400000000002542   
0601VSC4d       20090101004090100000010000m0400000000002544   
0601VSC4d       20090101004100100000010000m0400000000002546   
0601VSC4d       20090101004110100000010000m0400000000002548   
0601VSC4d       20090101004120100000010000m0400000000002550   
0601VSC4d       20090101004130100000010000m0400000000002552   
0601VSC4d       20090101004140100000010000m0400000000002555   
0601VSC4d       20090101004150100000010000m0400000000002557   
0601VSC4d       20090101004160100000010000m0400000000002558   
0601VSC4d       20090101004170100000010000m0400000000002561   
0601VSC4d       20090101004180100000010000m0400000000002563   
0601VSC4d       20090101004190100000010000m0400000000002565   
0601VSC4d       20090101004200100000010000m0400000000002567   
0601VSC4d       20090101004210100000010000m0400000000002569   
0601VSC4d       20090101004220100000010000m0400000000002571   
0601VSC4d       20090101004230100000010000m0400000000002573   
0601VSC4d       20090101004240100000010000m0400000000002575   
0601VSC4d       20090101004250100000010000m0400000000002577   
0601VSC4d       20090101004260100000010000m0400000000002579   
0601VSC4d       20090101004270100000010000m0400000000002581   
0601VSC4d       20090101004280100000010000m0400000000002583   
0601VSC4d       20090101004290100000010000m0400000000002585   
0601VSC4d       20090101004300100000010000m0400000000002587   
0601VSC4d       20090101004310100000010000m0400000000002589   
0601VSC4d       20090101004320100000010000m0400000000002591   
0601VSC4d       20090101004330100000010000m0400000000002593   
0601VSC4d       20090101004340100000010000m0400000000002595   
0601VSC4d       20090101004350100000010000m0400000000002597   
0601VSC4d       20090101004360100000010000m0400000000002599   
0601VSC4d       20090101004370100000010000m0400000000002601   
0601VSC4d       20090101004380100000010000m0400000000002603   
0601VSC4d       20090101004390100000010000m0400000000002604   
0601VSC4d       20090101004400100000010000m0400000000002606   
0601VSC4d       20090101004410100000010000m0400000000002608   
0601VSC4d       20090101004420100000010000m0400000000002610   
0601VSC4d       20090101004430100000010000m0400000000002612   
0601VSC4d       20090101004440100000010000m0400000000002614   
0601VSC4d       20090101004450100000010000m0400000000002616   
0601VSC4d       20090101004460100000010000m0400000000002617   
0601VSC4d       20090101004470100000010000m0400000000002619   
0601VSC4d       20090101004480100000010000m0400000000002621   
0601VSC4d       20090101004490100000010000m0400000000002623   
0601VSC4d       20090101004500100000010000m0400000000002625   
0601VSC4d       20090101004510100000010000m0400000000002627   
0601VSC4d       20090101004520100000010000m0400000000002629   
0601VSC4d       20090101004530100000010000m0400000000002631   
0601VSC4d       20090101004540100000010000m0400000000002632   
0601VSC4d       20090101004550100000010000m0400000000002634   
0601VSC4d       20090101004560100000010000m0400000000002636   
0601VSC4d       20090101004570100000010000m0400000000002638   
0601VSC4d       20090101004580100000010000m0400000000002639   
0601VSC4d       20090101004590100000010000m0400000000002641   
0601VSC4d       20090101004600100000010000m0400000000002643   
0601VSC4d       20090101004610100000010000m0400000000002644   
0601VSC4d       20090101004620100000010000m0400000000002646   
0601VSC4d       20090101004630100000010000m0400000000002648   
0601VSC4d       20090101004640100000010000m0400000000002649   
0601VSC4d       20090101004650100000010000m0400000000002651   
0601VSC4d       20090101004660100000010000m0400000000002653   
0601VSC4d       20090101004670100000010000m0400000000002655   
0601VSC4d       20090101004680100000010000m0400000000002656   
0601VSC4d       20090101004690100000010000m0400000000002658   
0601VSC4d       20090101004700100000010000m0400000000002660   
0601VSC4d       20090101004710100000010000m0400000000002661   
0601VSC4d       20090101004720100000010000m0400000000002663   
0601VSC4d       20090101004730100000010000m0400000000002665   
0601VSC4d       20090101004740100000010000m0400000000002666   
0601VSC4d       20090101004750100000010000m0400000000002668   
0601VSC4d       20090101004760100000010000m0400000000002669   
0601VSC4d       20090101004770100000010000m0400000000002671   
0601VSC4d       20090101004780100000010000m0400000000002673   
0601VSC4d       20090101004790100000010000m0400000000002675   
0601VSC4d       20090101004800100000010000m0400000000002676   
0601VSC4d       20090101004810100000010000m0400000000002678   
0601VSC4d       20090101004820100000010000m0400000000002679   
0601VSC4d       20090101004830100000010000m0400000000002681   
0601VSC4d       20090101004840100000010000m0400000000002682   
0601VSC4d       20090101004850100000010000m0400000000002684   
0601VSC4d       20090101004860100000010000m0400000000002686   
0601VSC4d       20090101004870100000010000m0400000000002687   
0601VSC4d       20090101004880100000010000m0400000000002689   
0601VSC4d       20090101004890100000010000m0400000000002690   
0601VSC4d       20090101004900100000010000m0400000000002692   
0601VSC4d       20090101004910100000010000m0400000000002693   
0601VSC4d       20090101004920100000010000m0400000000002695   
0601VSC4d       20090101004930100000010000m0400000000002696   
0601VSC4d       20090101004940100000010000m0400000000002698   
0601VSC4d       20090101004950100000010000m0400000000002699   
0601VSC4d       20090101004960100000010000m0400000000002701   
0601VSC4d       20090101004970100000010000m0400000000002703   
0601VSC4d       20090101004980100000010000m0400000000002704   
0601VSC4d       20090101004990100000010000m0400000000002705   
0601VSC4d       20090101005000100000010000m0400000000002707   
0601VSC5d       20090101000000100000050000m0500000000000000   
0601VSC5d       20090101000050100000010000m0500000000000000   
0601VSC5d       20090101000060100000010000m0500000000000000   
0601VSC5d       20090101000070100000010000m0500000000000000   
0601VSC5d       20090101000080100000010000m0500000000000000   
0601VSC5d       20090101000090100000010000m0500000000000000   
0601VSC5d       20090101000100100000010000m0500000000000000   
0601VSC5d       20090101000110100000010000m0500000000000000   
0601VSC5d       20090101000120100000010000m0500000000000000   
0601VSC5d       20090101000130100000010000m0500000000000000   
0601VSC5d       20090101000140100000010000m0500000000000000   
0601VSC5d       20090101000150100000010000m0500000000000000   
0601VSC5d       20090101000160100000010000m0500000000000000   
0601VSC5d       20090101000170100000010000m0500000000000000   
0601VSC5d       20090101000180100000010000m0500000000000000   
0601VSC5d       20090101000190100000010000m0500000000000000   
0601VSC5d       20090101000200100000010000m0500000000000000   
0601VSC5d       20090101000210100000010000m0500000000000000   
0601VSC5d       20090101000220100000010000m0500000000000000   
0601VSC5d       20090101000230100000010000m0500000000000000   
0601VSC5d       20090101000240100000010000m0500000000000000   
0601VSC5d       20090101000250100000010000m0500000000000000   
0601VSC5d       20090101000260100000010000m0500000000000000   
0601VSC5d       20090101000270100000010000m0500000000000000   
0601VSC5d       20090101000280100000010000m0500000000000000   
0601VSC5d       20090101000290100000010000m0500000000000000   
0601VSC5d       20090101000300100000010000m0500000000000000   
0601VSC5d       20090101000310100000010000m0500000000000000   
0601VSC5d       20090101000320100000010000m0500000000000000   
0601VSC5d       20090101000330100000010000m0500000000000000   
0601VSC5d       20090101000340100000010000m0500000000000000   
0601VSC5d       20090101000350100000010000m0500000000000000   
0601VSC5d       20090101000360100000010000m0500000000000000   
0601VSC5d       20090101000370100000010000m0500000000000000   
0601VSC5d       20090101000380100000010000m0500000000000000   
0601VSC5d       20090101000390100000010000m0500000000000000   
0601VSC5d       20090101000400100000010000m0500000000000000   
0601VSC5d       20090101000410100000010000m0500000000000000   
0601VSC5d       20090101000420100000010000m0500000000000000   
0601VSC5d       20090101000430100000010000m0500000000000000   
0601VSC5d       20090101000440100000010000m0500000000000000   
0601VSC5d       20090101000450100000010000m0500000000000000   
0601VSC5d       20090101000460100000010000m0500000000000000   
0601VSC5d       20090101000470100000010000m0500000000000000   
0601VSC5d       20090101000480100000010000m0500000000000000   
0601VSC5d       20090101000490100000010000m0500000000000000   
0601VSC5d       20090101000500100000010000m0500000000000000   
0601VSC5d       20090101000510100000010000m0500000000000000   
0601VSC5d       20090101000520100000010000m0500000000000000   
0601VSC5d       20090101000530100000010000m0500000000000000   
0601VSC5d       20090101000540100000010000m0500000000000000   
0601VSC5d       20090101000550100000010000m0500000000000000   
0601VSC5d       20090101000560100000010000m0500000000000000   
0601VSC5d       20090101000570100000010000m0500000000000000   
0601VSC5d       20090101000580100000010000m0500000000000000   
0601VSC5d       20090101000590100000010000m0500000000000000   
0601VSC5d       20090101000600100000010000m0500000000000000   
0601VSC5d       20090101000610100000010000m0500000000000000   
0601VSC5d       20090101000620100000010000m0500000000000000   
0601VSC5d       20090101000630100000010000m0500000000000000   
0601VSC5d       20090101000640100000010000m0500000000000000   
0601VSC5d       20090101000650100000010000m0500000000000000   
0601VSC5d       20090101000660100000010000m0500000000000000   
0601VSC5d       20090101000670100000010000m0500000000000000   
0601VSC5d       20090101000680100000010000m0500000000000000   
0601VSC5d       20090101000690100000010000m0500000000000000   
0601VSC5d       20090101000700100000010000m0500000000000000   
0601VSC5d       20090101000710100000010000m0500000000000000   
0601VSC5d       20090101000720100000010000m0500000000000000   
0601VSC5d       20090101000730100000010000m0500000000000000   
0601VSC5d       20090101000740100000010000m0500000000000004   
0601VSC5d       20090101000750100000010000m0500000000000011   
0601VSC5d       20090101000760100000010000m0500000000000018   
0601VSC5d       20090101000770100000010000m0500000000000025   
0601VSC5d       20090101000780100000010000m0500000000000031   
0601VSC5d       20090101000790100000010000m0500000000000038   
0601VSC5d       20090101000800100000010000m0500000000000044   
0601VSC5d       20090101000810100000010000m0500000000000051   
0601VSC5d       20090101000820100000010000m0500000000000057   
0601VSC5d       20090101000830100000010000m0500000000000064   
0601VSC5d       20090101000840100000010000m0500000000000072   
0601VSC5d       20090101000850100000010000m0500000000000080   
0601VSC5d       20090101000860100000010000m0500000000000088   
0601VSC5d       20090101000870100000010000m0500000000000096   
0601VSC5d       20090101000880100000010000m0500000000000104   
0601VSC5d       20090101000890100000010000m0500000000000111   
0601VSC5d       20090101000900100000010000m0500000000000118   
0601VSC5d       20090101000910100000010000m0500000000000126   
0601VSC5d       20090101000920100000010000m0500000000000133   
0601VSC5d       20090101000930100000010000m0500000000000140   
0601VSC5d       20090101000940100000010000m0500000000000147   
0601VSC5d       20090101000950100000010000m0500000000000155   
0601VSC5d       20090101000960100000010000m0500000000000162   
0601VSC5d       20090101000970100000010000m0500000000000169   
0601VSC5d       20090101000980100000010000m0500000000000176   
0601VSC5d       20090101000990100000010000m0500000000000182   
0601VSC5d       20090101001000100000010000m0500000000000188   
0601VSC5d       20090101001010100000010000m0500000000000194   
0601VSC5d       20090101001020100000010000m0500000000000200   
0601VSC5d       20090101001030100000010000m0500000000000206   
0601VSC5d       20090101001040100000010000m0500000000000211   
0601VSC5d       20090101001050100000010000m0500000000000217   
0601VSC5d       20090101001060100000010000m0500000000000223   
0601VSC5d       20090101001070100000010000m0500000000000229   
0601VSC5d       20090101001080100000010000m0500000000000234   
0601VSC5d       20090101001090100000010000m0500000000000239   
0601VSC5d       20090101001100100000010000m0500000000000245   
0601VSC5d       20090101001110100000010000m0500000000000252   
0601VSC5d       20090101001120100000010000m0500000000000262   
0601VSC5d       20090101001130100000010000m0500000000000272   
0601VSC5d       20090101001140100000010000m0500000000000283   
0601VSC5d       20090101001150100000010000m0500000000000296   
0601VSC5d       20090101001160100000010000m0500000000000308   
0601VSC5d       20090101001170100000010000m0500000000000319   
0601VSC5d       20090101001180100000010000m0500000000000331   
0601VSC5d       20090101001190100000010000m0500000000000343   
0601VSC5d       20090101001200100000010000m0500000000000355   
0601VSC5d       20090101001210100000010000m0500000000000366   
0601VSC5d       20090101001220100000010000m0500000000000377   
0601VSC5d       20090101001230100000010000m0500000000000389   
0601VSC5d       20090101001240100000010000m0500000000000400   
0601VSC5d       20090101001250100000010000m0500000000000412   
0601VSC5d       20090101001260100000010000m0500000000000423   
0601VSC5d       20090101001270100000010000m0500000000000435   
0601VSC5d       20090101001280100000010000m0500000000000447   
0601VSC5d       20090101001290100000010000m0500000000000458   
0601VSC5d       20090101001300100000010000m0500000000000471   
0601VSC5d       20090101001310100000010000m0500000000000482   
0601VSC5d       20090101001320100000010000m0500000000000493   
0601VSC5d       20090101001330100000010000m0500000000000505   
0601VSC5d       20090101001340100000010000m0500000000000516   
0601VSC5d       20090101001350100000010000m0500000000000528   
0601VSC5d       20090101001360100000010000m0500000000000539   
0601VSC5d       20090101001370100000010000m0500000000000550   
0601VSC5d       20090101001380100000010000m0500000000000561   
0601VSC5d       20090101001390100000010000m0500000000000573   
0601VSC5d       20090101001400100000010000m0500000000000585   
0601VSC5d       20090101001410100000010000m0500000000000597   
0601VSC5d       20090101001420100000010000m0500000000000612   
0601VSC5d       20090101001430100000010000m0500000000000628   
0601VSC5d       20090101001440100000010000m0500000000000643   
0601VSC5d       20090101001450100000010000m0500000000000659   
0601VSC5d       20090101001460100000010000m0500000000000675   
0601VSC5d       20090101001470100000010000m0500000000000691   
0601VSC5d       20090101001480100000010000m0500000000000706   
0601VSC5d       20090101001490100000010000m0500000000000721   
0601VSC5d       20090101001500100000010000m0500000000000738   
0601VSC5d       20090101001510100000010000m0500000000000757   
0601VSC5d       20090101001520100000010000m0500000000000775   
0601VSC5d       20090101001530100000010000m0500000000000795   
0601VSC5d       20090101001540100000010000m0500000000000814   
0601VSC5d       20090101001550100000010000m0500000000000832   
0601VSC5d       20090101001560100000010000m0500000000000850   
0601VSC5d       20090101001570100000010000m0500000000000868   
0601VSC5d       20090101001580100000010000m0500000000000885   
0601VSC5d       20090101001590100000010000m0500000000000902   
0601VSC5d       20090101001600100000010000m0500000000000920   
0601VSC5d       20090101001610100000010000m0500000000000937   
0601VSC5d       20090101001620100000010000m0500000000000954   
0601VSC5d       20090101001630100000010000m0500000000000972   
0601VSC5d       20090101001640100000010000m0500000000000988   
0601VSC5d       20090101001650100000010000m0500000000001006   
0601VSC5d       20090101001660100000010000m0500000000001019   
0601VSC5d       20090101001670100000010000m0500000000001032   
0601VSC5d       20090101001680100000010000m0500000000001044   
0601VSC5d       20090101001690100000010000m0500000000001056   
0601VSC5d       20090101001700100000010000m0500000000001069   
0601VSC5d       20090101001710100000010000m0500000000001082   
0601VSC5d       20090101001720100000010000m0500000000001096   
0601VSC5d       20090101001730100000010000m0500000000001109   
0601VSC5d       20090101001740100000010000m0500000000001121   
0601VSC5d       20090101001750100000010000m0500000000001134   
0601VSC5d       20090101001760100000010000m0500000000001147   
0601VSC5d       20090101001770100000010000m0500000000001160   
0601VSC5d       20090101001780100000010000m0500000000001171   
0601VSC5d       20090101001790100000010000m0500000000001184   
0601VSC5d       20090101001800100000010000m0500000000001197   
0601VSC5d       20090101001810100000010000m0500000000001208   
0601VSC5d       20090101001820100000010000m0500000000001220   
0601VSC5d       20090101001830100000010000m0500000000001233   
0601VSC5d       20090101001840100000010000m0500000000001244   
0601VSC5d       20090101001850100000010000m0500000000001255   
0601VSC5d       20090101001860100000010000m0500000000001266   
0601VSC5d       20090101001870100000010000m0500000000001278   
0601VSC5d       20090101001880100000010000m0500000000001289   
0601VSC5d       20090101001890100000010000m0500000000001300   
0601VSC5d       20090101001900100000010000m0500000000001311   
0601VSC5d       20090101001910100000010000m0500000000001322   
0601VSC5d       20090101001920100000010000m0500000000001333   
0601VSC5d       20090101001930100000010000m0500000000001342   
0601VSC5d       20090101001940100000010000m0500000000001354   
0601VSC5d       20090101001950100000010000m0500000000001365   
0601VSC5d       20090101001960100000010000m0500000000001374   
0601VSC5d       20090101001970100000010000m0500000000001385   
0601VSC5d       20090101001980100000010000m0500000000001395   
0601VSC5d       20090101001990100000010000m0500000000001406   
0601VSC5d       20090101002000100000010000m0500000000001414   
0601VSC5d       20090101002010100000010000m0500000000001423   
0601VSC5d       20090101002020100000010000m0500000000001433   
0601VSC5d       20090101002030100000010000m0500000000001443   
0601VSC5d       20090101002040100000010000m0500000000001451   
0601VSC5d       20090101002050100000010000m0500000000001460   
0601VSC5d       20090101002060100000010000m0500000000001470   
0601VSC5d       20090101002070100000010000m0500000000001479   
0601VSC5d       20090101002080100000010000m0500000000001487   
0601VSC5d       20090101002090100000010000m0500000000001496   
0601VSC5d       20090101002100100000010000m0500000000001505   
0601VSC5d       20090101002110100000010000m0500000000001513   
0601VSC5d       20090101002120100000010000m0500000000001522   
0601VSC5d       20090101002130100000010000m0500000000001531   
0601VSC5d       20090101002140100000010000m0500000000001540   
0601VSC5d       20090101002150100000010000m0500000000001547   
0601VSC5d       20090101002160100000010000m0500000000001556   
0601VSC5d       20090101002170100000010000m0500000000001564   
0601VSC5d       20090101002180100000010000m0500000000001573   
0601VSC5d       20090101002190100000010000m0500000000001580   
0601VSC5d       20090101002200100000010000m0500000000001588   
0601VSC5d       20090101002210100000010000m0500000000001597   
0601VSC5d       20090101002220100000010000m0500000000001605   
0601VSC5d       20090101002230100000010000m0500000000001612   
0601VSC5d       20090101002240100000010000m0500000000001620   
0601VSC5d       20090101002250100000010000m0500000000001629   
0601VSC5d       20090101002260100000010000m0500000000001636   
0601VSC5d       20090101002270100000010000m0500000000001643   
0601VSC5d       20090101002280100000010000m0500000000001652   
0601VSC5d       20090101002290100000010000m0500000000001659   
0601VSC5d       20090101002300100000010000m0500000000001666   
0601VSC5d       20090101002310100000010000m0500000000001674   
0601VSC5d       20090101002320100000010000m0500000000001682   
0601VSC5d       20090101002330100000010000m0500000000001689   
0601VSC5d       20090101002340100000010000m0500000000001696   
0601VSC5d       20090101002350100000010000m0500000000001703   
0601VSC5d       20090101002360100000010000m0500000000001711   
0601VSC5d       20090101002370100000010000m0500000000001719   
0601VSC5d       20090101002380100000010000m0500000000001725   
0601VSC5d       20090101002390100000010000m0500000000001732   
0601VSC5d       20090101002400100000010000m0500000000001740   
0601VSC5d       20090101002410100000010000m0500000000001746   
0601VSC5d       20090101002420100000010000m0500000000001753   
0601VSC5d       20090101002430100000010000m0500000000001760   
0601VSC5d       20090101002440100000010000m0500000000001768   
0601VSC5d       20090101002450100000010000m0500000000001774   
0601VSC5d       20090101002460100000010000m0500000000001781   
0601VSC5d       20090101002470100000010000m0500000000001788   
0601VSC5d       20090101002480100000010000m0500000000001795   
0601VSC5d       20090101002490100000010000m0500000000001801   
0601VSC5d       20090101002500100000010000m0500000000001808   
0601VSC5d       20090101002510100000010000m0500000000001815   
0601VSC5d       20090101002520100000010000m0500000000001822   
0601VSC5d       20090101002530100000010000m0500000000001827   
0601VSC5d       20090101002540100000010000m0500000000001834   
0601VSC5d       20090101002550100000010000m0500000000001841   
0601VSC5d       20090101002560100000010000m0500000000001848   
0601VSC5d       20090101002570100000010000m0500000000001853   
0601VSC5d       20090101002580100000010000m0500000000001860   
0601VSC5d       20090101002590100000010000m0500000000001867   
0601VSC5d       20090101002600100000010000m0500000000001872   
0601VSC5d       20090101002610100000010000m0500000000001879   
0601VSC5d       20090101002620100000010000m0500000000001885   
0601VSC5d       20090101002630100000010000m0500000000001892   
0601VSC5d       20090101002640100000010000m0500000000001897   
0601VSC5d       20090101002650100000010000m0500000000001903   
0601VSC5d       20090101002660100000010000m0500000000001910   
0601VSC5d       20090101002670100000010000m0500000000001916   
0601VSC5d       20090101002680100000010000m0500000000001922   
0601VSC5d       20090101002690100000010000m0500000000001928   
0601VSC5d       20090101002700100000010000m0500000000001934   
0601VSC5d       20090101002710100000010000m0500000000001940   
0601VSC5d       20090101002720100000010000m0500000000001945   
0601VSC5d       20090101002730100000010000m0500000000001951   
0601VSC5d       20090101002740100000010000m0500000000001957   
0601VSC5d       20090101002750100000010000m0500000000001963   
0601VSC5d       20090101002760100000010000m0500000000001969   
0601VSC5d       20090101002770100000010000m0500000000001975   
0601VSC5d       20090101002780100000010000m0500000000001981   
0601VSC5d       20090101002790100000010000m0500000000001986   
0601VSC5d       20090101002800100000010000m0500000000001992   
0601VSC5d       20090101002810100000010000m0500000000001997   
0601VSC5d       20090101002820100000010000m0500000000002003   
0601VSC5d       20090101002830100000010000m0500000000002008   
0601VSC5d       20090101002840100000010000m0500000000002014   
0601VSC5d       20090101002850100000010000m0500000000002020   
0601VSC5d       20090101002860100000010000m0500000000002026   
0601VSC5d       20090101002870100000010000m0500000000002030   
0601VSC5d       20090101002880100000010000m0500000000002036   
0601VSC5d       20090101002890100000010000m0500000000002042   
0601VSC5d       20090101002900100000010000m0500000000002046   
0601VSC5d       20090101002910100000010000m0500000000002052   
0601VSC5d       20090101002920100000010000m0500000000002057   
0601VSC5d       20090101002930100000010000m0500000000002062   
0601VSC5d       20090101002940100000010000m0500000000002067   
0601VSC5d       20090101002950100000010000m0500000000002072   
0601VSC5d       20090101002960100000010000m0500000000002077   
0601VSC5d       20090101002970100000010000m0500000000002082   
0601VSC5d       20090101002980100000010000m0500000000002086   
0601VSC5d       20090101002990100000010000m0500000000002091   
0601VSC5d       20090101003000100000010000m0500000000002096   
0601VSC5d       20090101003010100000010000m0500000000002101   
0601VSC5d       20090101003020100000010000m0500000000002105   
0601VSC5d       20090101003030100000010000m0500000000002110   
0601VSC5d       20090101003040100000010000m0500000000002115   
0601VSC5d       20090101003050100000010000m0500000000002119   
0601VSC5d       20090101003060100000010000m0500000000002124   
0601VSC5d       20090101003070100000010000m0500000000002129   
0601VSC5d       20090101003080100000010000m0500000000002133   
0601VSC5d       20090101003090100000010000m0500000000002138   
0601VSC5d       20090101003100100000010000m0500000000002142   
0601VSC5d       20090101003110100000010000m0500000000002147   
0601VSC5d       20090101003120100000010000m0500000000002152   
0601VSC5d       20090101003130100000010000m0500000000002156   
0601VSC5d       20090101003140100000010000m0500000000002160   
0601VSC5d       20090101003150100000010000m0500000000002165   
0601VSC5d       20090101003160100000010000m0500000000002169   
0601VSC5d       20090101003170100000010000m0500000000002173   
0601VSC5d       20090101003180100000010000m0500000000002178   
0601VSC5d       20090101003190100000010000m0500000000002182   
0601VSC5d       20090101003200100000010000m0500000000002186   
0601VSC5d       20090101003210100000010000m0500000000002190   
0601VSC5d       20090101003220100000010000m0500000000002194   
0601VSC5d       20090101003230100000010000m0500000000002199   
0601VSC5d       20090101003240100000010000m0500000000002202   
0601VSC5d       20090101003250100000010000m0500000000002206   
0601VSC5d       20090101003260100000010000m0500000000002210   
0601VSC5d       20090101003270100000010000m0500000000002214   
0601VSC5d       20090101003280100000010000m0500000000002217   
0601VSC5d       20090101003290100000010000m0500000000002221   
0601VSC5d       20090101003300100000010000m0500000000002225   
0601VSC5d       20090101003310100000010000m0500000000002229   
0601VSC5d       20090101003320100000010000m0500000000002232   
0601VSC5d       20090101003330100000010000m0500000000002236   
0601VSC5d       20090101003340100000010000m0500000000002240   
0601VSC5d       20090101003350100000010000m0500000000002244   
0601VSC5d       20090101003360100000010000m0500000000002247   
0601VSC5d       20090101003370100000010000m0500000000002251   
0601VSC5d       20090101003380100000010000m0500000000002255   
0601VSC5d       20090101003390100000010000m0500000000002258   
0601VSC5d       20090101003400100000010000m0500000000002262   
0601VSC5d       20090101003410100000010000m0500000000002266   
0601VSC5d       20090101003420100000010000m0500000000002270   
0601VSC5d       20090101003430100000010000m0500000000002273   
0601VSC5d       20090101003440100000010000m0500000000002276   
0601VSC5d       20090101003450100000010000m0500000000002280   
0601VSC5d       20090101003460100000010000m0500000000002284   
0601VSC5d       20090101003470100000010000m0500000000002286   
0601VSC5d       20090101003480100000010000m0500000000002290   
0601VSC5d       20090101003490100000010000m0500000000002294   
0601VSC5d       20090101003500100000010000m0500000000002297   
0601VSC5d       20090101003510100000010000m0500000000002300   
0601VSC5d       20090101003520100000010000m0500000000002304   
0601VSC5d       20090101003530100000010000m0500000000002308   
0601VSC5d       20090101003540100000010000m0500000000002311   
0601VSC5d       20090101003550100000010000m0500000000002314   
0601VSC5d       20090101003560100000010000m0500000000002317   
0601VSC5d       20090101003570100000010000m0500000000002321   
0601VSC5d       20090101003580100000010000m0500000000002324   
0601VSC5d       20090101003590100000010000m0500000000002327   
0601VSC5d       20090101003600100000010000m0500000000002331   
0601VSC5d       20090101003610100000010000m0500000000002334   
0601VSC5d       20090101003620100000010000m0500000000002337   
0601VSC5d       20090101003630100000010000m0500000000002340   
0601VSC5d       20090101003640100000010000m0500000000002343   
0601VSC5d       20090101003650100000010000m0500000000002347   
0601VSC5d       20090101003660100000010000m0500000000002349   
0601VSC5d       20090101003670100000010000m0500000000002352   
0601VSC5d       20090101003680100000010000m0500000000002355   
0601VSC5d       20090101003690100000010000m0500000000002358   
0601VSC5d       20090101003700100000010000m0500000000002361   
0601VSC5d       20090101003710100000010000m0500000000002364   
0601VSC5d       20090101003720100000010000m0500000000002367   
0601VSC5d       20090101003730100000010000m0500000000002369   
0601VSC5d       20090101003740100000010000m0500000000002372   
0601VSC5d       20090101003750100000010000m0500000000002375   
0601VSC5d       20090101003760100000010000m0500000000002378   
0601VSC5d       20090101003770100000010000m0500000000002380   
0601VSC5d       20090101003780100000010000m0500000000002383   
0601VSC5d       20090101003790100000010000m0500000000002386   
0601VSC5d       20090101003800100000010000m0500000000002389   
0601VSC5d       20090101003810100000010000m0500000000002391   
0601VSC5d       20090101003820100000010000m0500000000002394   
0601VSC5d       20090101003830100000010000m0500000000002397   
0601VSC5d       20090101003840100000010000m0500000000002399   
0601VSC5d       20090101003850100000010000m0500000000002402   
0601VSC5d       20090101003860100000010000m0500000000002405   
0601VSC5d       20090101003870100000010000m0500000000002407   
0601VSC5d       20090101003880100000010000m0500000000002410   
0601VSC5d       20090101003890100000010000m0500000000002412   
0601VSC5d       20090101003900100000010000m0500000000002415   
0601VSC5d       20090101003910100000010000m0500000000002418   
0601VSC5d       20090101003920100000010000m0500000000002420   
0601VSC5d       20090101003930100000010000m0500000000002423   
0601VSC5d       20090101003940100000010000m0500000000002426   
0601VSC5d       20090101003950100000010000m0500000000002428   
0601VSC5d       20090101003960100000010000m0500000000002430   
0601VSC5d       20090101003970100000010000m0500000000002433   
0601VSC5d       20090101003980100000010000m0500000000002436   
0601VSC5d       20090101003990100000010000m0500000000002438   
0601VSC5d       20090101004000100000010000m0500000000002440   
0601VSC5d       20090101004010100000010000m0500000000002443   
0601VSC5d       20090101004020100000010000m0500000000002446   
0601VSC5d       20090101004030100000010000m0500000000002448   
0601VSC5d       20090101004040100000010000m0500000000002450   
0601VSC5d       20090101004050100000010000m0500000000002453   
0601VSC5d       20090101004060100000010000m0500000000002455   
0601VSC5d       20090101004070100000010000m0500000000002457   
0601VSC5d       20090101004080100000010000m0500000000002460   
0601VSC5d       20090101004090100000010000m0500000000002462   
0601VSC5d       20090101004100100000010000m0500000000002465   
0601VSC5d       20090101004110100000010000m0500000000002467   
0601VSC5d       20090101004120100000010000m0500000000002469   
0601VSC5d       20090101004130100000010000m0500000000002472   
0601VSC5d       20090101004140100000010000m0500000000002474   
0601VSC5d       20090101004150100000010000m0500000000002476   
0601VSC5d       20090101004160100000010000m0500000000002479   
0601VSC5d       20090101004170100000010000m0500000000002481   
0601VSC5d       20090101004180100000010000m0500000000002483   
0601VSC5d       20090101004190100000010000m0500000000002485   
